	colon_polyA_3	colon_polyA_4	colon_polyA_1	colon_polyA_2	colon_total_3	colon_total_4	colon_total_1	colon_total_2	pbmc_polyA_3	pbmc_polyA_4	pbmc_polyA_1	pbmc_polyA_2	pbmc_total_3	pbmc_total_4	pbmc_total_1	pbmc_total_2
ANKRD40	74421	75767	73300	86444	124666	118799	113264	119240	18131	18799	18588	17598	76867	80387	76469	73284
LUC7L3	223147	231866	233039	252588	503983	425597	412741	417505	214327	199961	201349	194533	288253	270038	286995	277632
ANKRD40CL	100528	90283	97655	99659	154705	151188	143288	142398	2312	1783	1635	1741	1343	1811	1782	838
WFIKKN2	0	302	0	69	478	678	756	909	827	1087	832	820	224	303	604	378
TOB1	71947	82542	85417	88695	285064	266780	253126	264178	24941	20864	23744	24025	76088	84840	74538	80441
SPAG9	443175	425146	440557	468303	346031	305618	309431	291621	284242	271299	275525	279952	179423	179036	183769	166023
NME1	25762	24664	25905	24020	41510	46391	45144	44835	7818	7916	7332	7241	33462	27258	29401	31985
NME1-NME2	187137	172019	184898	161693	364342	396357	385795	407534	26600	27000	27920	25504	270952	240392	270338	250260
NME2	186264	174672	185736	154708	352267	387939	375347	396454	25128	26114	25833	23117	266093	241257	273484	247171
MBTD1	93276	92597	92129	93873	115258	105887	99219	101753	84593	83384	83292	80857	60410	61223	60991	56021
UTP18	41708	39128	39874	38666	62133	51740	58188	52844	23604	25825	25764	24620	90510	79337	88798	85396
CA10	3158	2017	2450	1616	3942	3237	2579	2958	673	1188	973	481	202	0	0	152
KIF2B	0	0	0	0	0	0	0	0	246	350	415	429	0	0	0	0
TOM1L1	228824	244816	243866	253291	317603	298452	297327	295933	10871	12239	11833	11357	8237	8781	6912	9813
COX11	221070	227924	217936	235535	352782	307252	297425	299054	42648	40861	43633	42312	74105	78107	73732	63566
STXBP4	53520	52638	49694	52158	35468	31397	34611	31464	25931	25261	27244	26950	10362	7972	8258	8225
HLF	22676	24666	25729	26622	33531	34000	32007	34258	2748	2470	3081	2106	2878	3138	2791	3370
MMD	38917	39687	39418	40705	56071	53728	51958	57855	63971	59575	62987	61371	65375	56650	57325	54276
SMIM36	118	73	214	0	133	171	122	57	507	826	602	318	74	0	34	0
TMEM100	19967	19174	19446	19216	33792	29576	29945	30409	1144	213	772	806	225	222	455	531
PCTP	52843	52890	51974	49657	83769	81098	82329	80131	43869	48253	46479	48161	107570	109682	118193	120751
ANKFN1	1126	736	1104	930	376	560	455	374	1410	1559	2435	2096	0	76	110	0
NOG	302	830	380	375	1314	758	759	998	2762	3344	3721	4055	16474	16574	14923	16876
C17orf67	4700	5178	4686	6736	10337	9200	9801	9629	3777	3859	4738	5518	7933	7408	10795	8470
DGKE	44212	44069	46794	47353	40328	37494	36244	41031	53118	48826	52455	45929	37548	43887	37176	34765
TRIM25	126064	123943	131228	139988	219219	211169	204459	218283	213021	208110	225503	210747	644881	654238	637547	660266
COIL	39076	35083	39221	41991	58735	53985	50945	48873	14989	12643	15330	14426	37437	37449	33713	30516
SCPEP1	121950	110427	117079	105551	193247	192431	188732	183463	102661	94272	100476	99330	382397	380235	380247	368679
AKAP1	262267	245812	262594	262068	472028	483859	466424	498636	19367	16489	23249	21567	51589	56776	51986	51864
MSI2	89495	87040	92415	96854	104933	100147	100386	106233	86436	86554	94215	92866	99195	100248	92617	93108
CCDC182	0	76	227	0	0	0	0	0	453	0	0	228	0	0	0	0
MRPS23	50772	43892	43831	42434	56080	61962	55812	54902	15480	14902	16291	16422	48184	39871	45342	42460
CUEDC1	12701	13277	14376	12965	30286	35771	35505	37538	8776	8831	10610	8716	109528	112693	108412	112912
VEZF1	119198	112525	117369	123262	169832	156139	160199	153812	88477	79602	87188	80001	148988	133261	134153	125011
SRSF1	390167	393319	383429	389418	482162	439483	414387	406800	279067	267405	258584	256466	414980	383836	405467	385317
DYNLL2	180241	168390	179734	192265	402979	397094	388178	402766	81453	86372	99470	87604	267243	332196	308849	288887
OR4D1	0	0	0	0	0	0	0	0	672	750	228	303	454	152	0	152
OR4D2	0	0	0	0	0	0	0	0	228	298	613	525	0	0	74	0
EPX	367	336	162	150	1012	818	808	596	1093	353	815	328	1277	1194	979	983
MKS1	15784	17776	16549	15891	29101	30398	28451	29691	6730	7162	7647	5939	28166	25830	26351	28004
LPO	1197	1413	1082	1084	1518	1388	1818	1649	2080	1889	1788	1936	1146	1073	578	1243
MPO	0	76	166	151	522	455	678	208	5661	4555	6244	5873	44276	41394	39333	44328
TSPOAP1	16343	16302	17192	15098	25778	23073	24538	27549	14603	11605	12398	12716	119238	131781	130647	127476
SUPT4H1	75442	80445	75926	66438	158688	159528	156293	156270	75731	67883	82117	79156	413425	399954	403383	411477
RNF43	91188	92156	95809	93734	127188	132170	132568	145718	18634	18791	18646	17227	108312	101793	107802	110197
HSF5	597	972	142	603	607	303	380	372	5855	4840	5278	4941	2059	1578	2786	2256
MTMR4	278145	262975	276378	281018	345176	323905	325265	329623	84263	89059	88137	86802	134626	132507	138878	134431
SEPTIN4	14606	10545	13069	10227	19456	20091	17725	20942	2768	3123	3779	2908	8796	7973	8766	8859
IGBP1P2	0	0	76	0	0	0	0	0	228	598	116	380	0	0	0	75
TEX14	1946	1412	1956	1622	1392	1140	1249	1371	1044	1277	1395	874	1035	915	456	796
RAD51C	14728	15107	15348	14954	20374	19753	19586	19658	9551	8927	11872	11095	19368	17236	17013	14629
PPM1E	6504	6011	6736	6608	7256	6450	6035	6892	5373	5339	4611	4749	2026	1241	1437	877
TRIM37	64613	63396	70443	67858	66039	63759	63015	55536	36980	33338	35306	33559	33126	29601	29801	28477
SKA2	46734	47226	43392	50276	70972	64952	63695	58155	10697	10684	10259	8848	23395	26495	21041	19226
PRR11	9802	12023	10512	12889	12475	13424	13220	11517	5364	4722	4683	3461	10511	11662	12853	11358
SMG8	35008	36121	34021	37282	41436	44192	42598	39437	31906	28192	29481	25389	47762	50727	53651	49446
GDPD1	27384	24566	25982	28434	41164	31898	31770	30544	2926	3775	4467	3201	4079	4628	6196	4170
YPEL2	105945	99479	106329	110283	120022	107241	102921	108634	90581	96865	97451	98323	84566	80126	73162	83218
DHX40	80429	75378	71299	84520	82361	78430	73613	74043	61226	57534	50829	58367	67726	68755	67957	66006
CLTC	1026254	1020632	1003739	1065161	1007997	918306	908753	908038	369200	362823	357301	351692	473683	481942	469657	454752
PTRH2	69863	65099	64772	68344	55256	52378	52154	49564	57385	55078	52403	60545	39197	50222	55112	54423
VMP1	750239	760063	736306	776485	682882	610081	591420	589743	569663	521304	542428	547083	1463335	1410545	1412971	1355235
TUBD1	14804	14935	14831	17033	17877	17665	14465	13227	15552	13090	14743	13870	20608	16276	17937	15813
RPS6KB1	95108	97539	90611	102471	104257	96932	94840	88795	57046	58203	59871	59117	47277	47283	51667	52829
RNFT1	47028	51513	53047	46410	65480	61143	59233	59933	40893	36435	37828	40329	31550	31816	32408	27072
HEATR6	22836	21665	22060	20409	23593	26135	26061	26086	21890	20992	19749	20429	30776	29348	32271	32494
CA4	2695	2542	3455	2658	9316	9262	10745	10874	7269	7813	9161	7832	68041	59159	60395	70272
USP32	86468	79624	86005	82550	59478	60011	59899	61532	270389	264268	271890	282792	144723	145013	156765	158357
C17orf64	0	0	35	45	67	0	152	0	180	191	262	175	379	75	0	227
APPBP2	149552	151123	149196	162087	133496	117647	117191	123269	83137	77410	75241	74650	65911	59330	63663	61565
PPM1D	52825	45099	52621	49691	77161	68372	68418	65047	27550	28927	28876	28242	63227	61467	58234	56191
BCAS3	48855	46621	49676	46811	43434	41263	42334	47875	66733	63620	65207	69086	88938	88860	88765	96849
TBX2	13811	16618	17675	15548	29867	37041	30912	38492	474	1203	860	671	452	429	608	0
TBX4	75	215	76	76	76	76	211	75	934	715	666	994	0	0	0	0
NACA2	22956	21475	22695	33963	84133	66177	63686	57292	15470	15216	18986	15385	108744	70519	78723	74026
BRIP1	27926	32238	30686	31783	21761	16351	16909	16905	11121	10385	9185	10161	3211	2068	2750	2103
INTS2	59426	54540	53983	58803	48007	34798	38612	36679	33954	34712	34718	32961	19223	18186	18798	15113
MED13	634409	638920	635297	690598	377970	318901	317379	308581	364737	343725	339433	352613	109655	104751	108401	94339
EFCAB3	225	152	277	71	0	75	76	75	651	269	772	381	5	0	0	76
METTL2A	39539	39328	42060	34140	35671	36054	36442	37563	22217	19019	15862	18357	25824	26505	29891	31122
TLK2	93858	85955	86638	89038	95911	88894	87918	84904	57078	53304	53068	57543	70603	73836	71286	67568
MRC2	41792	44197	46357	40245	48313	54671	53128	59673	25801	25045	29780	30344	40171	40402	39698	44413
MARCHF10	359	265	380	374	335	736	489	833	671	1054	1011	1013	679	485	928	583
TANC2	19525	21566	21004	21494	19522	16297	14797	17283	63369	56631	63328	60117	41327	38643	33852	34452
CYB561	109854	110499	119994	106005	209530	221922	222771	231473	9395	8505	10437	9023	106216	105065	105224	101117
ACE	1381444	1348933	1396793	1239361	2793131	3369660	3217758	3570915	6956	7702	8508	7563	47023	47206	47906	49231
KCNH6	7250	10263	7473	7371	11254	17622	16622	16331	718	859	490	1262	151	521	375	12
DCAF7	204378	204858	215531	218151	369111	377988	363279	394492	68923	65944	73206	72517	309315	330200	318645	313848
TACO1	43066	34598	41485	38799	80130	82577	79844	75624	9160	7437	8676	7501	44740	36508	45193	38767
MAP3K3	90338	82774	80637	82752	104407	123366	123831	130002	93741	92323	100383	97506	770265	806245	771051	795970
LIMD2	17303	16969	16522	15085	35345	39245	37034	37886	137058	136566	172008	159448	2621094	2475249	2539302	2505364
STRADA	38040	34092	38583	39811	55617	56299	58344	55060	75917	72704	78037	82760	229807	220442	234165	220035
CCDC47	312461	316531	315821	334094	615396	544582	538978	521739	54892	53279	54679	51733	86117	94173	92301	82636
DDX42	143549	141858	153737	152684	324002	335172	314029	316809	91185	95451	100416	106826	235362	233658	238424	232260
FTSJ3	65174	55674	63207	58382	127594	136191	131638	131373	33096	32634	37504	33445	180052	196219	193742	193094
PSMC5	33709	36057	44628	39858	241455	270805	250109	261986	20908	25315	29861	25790	360067	341276	371304	374251
SMARCD2	174276	172618	174674	162861	263220	284516	271087	275688	83492	69922	85050	79677	464606	457246	472365	479617
CSH2	0	0	0	0	0	0	0	0	151	785	303	298	0	0	0	0
GH2	0	0	12	0	0	0	76	0	162	152	204	76	0	0	0	0
CSH1	0	0	0	0	0	0	0	0	304	225	75	76	0	0	0	0
GH1	152	75	0	76	160	76	146	152	508	384	342	198	149	612	710	447
CSHL1	0	0	0	0	8	0	0	0	0	48	305	83	0	7	0	55
CD79B	8361	7948	8002	7810	12574	11438	10128	13096	43782	45543	48927	48015	348701	339568	384368	367705
SCN4A	150	76	303	74	454	76	357	446	1605	2258	2299	1924	1706	1437	2132	980
PRR29	13267	10545	12601	9689	22089	27524	26431	29404	33459	32692	37203	30053	273901	217095	240375	227351
ICAM2	20572	18941	20558	14826	31921	39258	40690	39826	53697	49992	53603	52053	393090	375186	388315	387910
ERN1	123646	120522	122555	114785	148979	144102	141187	145194	96421	90050	94093	90874	214341	226509	214095	203731
TEX2	85768	85410	88210	94146	111945	111965	108088	110526	29927	31026	30006	27845	40067	45972	43738	44289
PECAM1	228969	212817	233755	217719	328207	342227	328727	337184	364640	378359	399108	395623	2115826	2149752	2127517	2064487
MILR1	4051	4008	3739	4430	4915	5808	5022	4867	12141	14092	13216	11849	45909	39922	42380	36111
POLG2	14202	12698	13106	15106	21609	18451	18098	18907	15463	15318	15871	17883	37068	36378	32108	32280
DDX5	841433	822704	835299	908279	1744686	1615091	1578293	1568253	1411609	1330383	1374236	1345363	2642238	2538693	2643051	2514004
CEP95	77451	77971	76083	85970	114669	104070	99293	102142	43871	43426	48073	47279	73030	71962	69954	67166
SMURF2	152341	154438	156453	158631	174962	159031	163456	161970	58041	56684	63470	58626	46986	52519	47736	48122
GNA13	299747	296885	285955	315728	329345	286464	274952	279209	279751	267535	264190	259031	271216	264984	260998	244205
RGS9	8774	9665	7944	9341	11923	13001	12172	11860	5126	5981	4944	6038	25447	26993	22548	25862
AXIN2	20510	16823	16497	18960	29903	26283	24428	26649	8469	10518	9524	12282	23705	21244	21827	21847
CEP112	5881	7327	7526	7577	8305	8176	6551	7507	2603	2904	3442	1643	608	877	525	465
APOH	2105	1655	1466	1599	3397	3074	2131	2515	50	339	279	124	152	0	0	152
PRKCA	237730	233234	233123	241102	403903	390591	375907	391591	64060	59546	63264	66618	84241	87156	84380	81835
CACNG5	0	0	0	0	0	0	0	0	152	108	270	294	0	0	0	0
CACNG4	835	515	624	744	1572	1963	2771	1275	597	1463	681	1017	75	152	0	304
CACNG1	76	323	205	300	0	0	0	75	684	551	548	578	22	0	0	0
HELZ	282523	298775	299077	308146	201189	186825	190590	179395	312337	302868	299890	294345	131585	143441	127674	128032
PSMD12	89238	92285	92319	100814	138830	120424	112609	118409	47598	46772	46899	44042	78021	83805	83436	83340
PITPNC1	19184	18537	18836	18816	29896	29091	28543	29860	59845	56220	63255	60982	209391	190571	202838	194986
NOL11	70942	62764	63881	71979	93058	84499	82290	76229	44406	43765	43797	39769	84263	87401	82903	79612
BPTF	243969	228912	256019	285159	190916	188907	176519	175109	237127	225092	240943	244434	136604	132664	130095	137927
C17orf58	7780	9264	6317	8020	17415	17047	14956	17111	2011	1078	1750	1716	3708	4395	5283	3223
KPNA2	53220	52882	50574	47758	98157	95800	90208	91934	4643	5113	6576	6236	70797	73795	68901	69458
AMZ2	40789	44919	39092	34347	93274	86596	80896	83558	34673	32403	34048	34324	164861	158012	157339	162972
SLC16A6	2299	3356	3028	2769	3136	3226	2452	3386	39523	33097	36331	34893	42053	41510	39787	36990
ARSG	16007	14061	14222	16480	26516	22990	21650	21661	72847	73012	73789	75823	104625	110510	102229	103247
WIPI1	30077	27334	29961	29479	45703	43509	42942	43243	51819	50573	52601	54266	120816	126228	132177	119314
PRKAR1A	339756	350389	345497	355376	403786	358333	344787	343787	523648	515687	516145	502586	612734	578557	575695	527765
FAM20A	10645	11039	10653	10902	5175	4816	6763	5136	66701	61709	61139	60535	4637	4199	5434	5735
ABCA8	85426	85705	82328	77325	63266	63069	59166	59043	2774	2917	2140	2793	1064	454	569	591
ABCA9	35348	40273	36435	42845	37875	33061	34412	33119	2663	2909	2561	2366	527	1370	1485	1630
ABCA6	84774	89142	88131	96469	33962	27411	30706	27207	7152	8085	6080	6851	1796	1018	1356	977
ABCA10	51200	53475	49070	61639	47491	41409	37491	37510	6813	6147	5493	5845	2851	1253	2771	2341
ABCA5	461450	466176	435819	482105	336055	285619	273343	262774	94621	89337	81368	87474	29528	28993	26887	23925
MAP2K6	41276	37925	40089	38237	24069	24295	23685	23293	37863	38823	36538	39147	25885	25462	23917	25149
KCNJ16	9462	11055	10014	11726	11728	11780	11409	10656	2399	2719	2330	1587	216	0	988	301
KCNJ2	19197	20739	19459	18363	13446	10173	9800	11831	170092	146385	153461	154297	122166	119257	117173	111599
SOX9	28951	28974	27450	30008	81158	78456	79469	78738	1367	1163	1533	596	676	1052	676	532
SSTR2	11809	13200	15101	14317	14604	14981	15488	15870	2743	2596	3233	2266	745	1028	1073	1093
COG1	94425	90693	92214	95035	182636	190492	184580	193890	112379	114902	127133	120872	263348	246193	256057	259517
FAM104A	68070	65246	71878	65433	126132	121525	116481	123807	215004	221372	225914	216968	228479	206919	211324	232172
C17orf80	44580	43073	46473	51096	68005	63116	60131	61965	21310	20638	21114	20322	37978	40334	36351	38362
CPSF4L	1140	1195	1137	593	1150	1767	1813	1457	1172	1278	1135	718	865	1520	1178	1312
CDC42EP4	164330	167658	169918	159475	318912	354260	344031	372722	2863	2202	2433	2874	42799	41114	41656	39752
SDK2	1099	2205	1362	1793	1333	2231	1419	1323	4807	4065	4129	3382	12413	13079	10199	10601
RPL38	262753	256557	270066	252784	469894	517772	497448	497796	242931	247866	253425	249082	1320335	1176382	1262079	1192776
TTYH2	8072	8253	9146	8025	13518	13233	15359	15906	7827	7859	8990	7215	117540	125536	118002	121460
DNAI2	267	0	76	76	76	0	150	69	1128	1454	1234	1186	4359	3278	3389	4080
KIF19	14452	14653	14629	14178	18115	20775	19056	21381	1910	3251	3034	2361	13346	15447	14917	15901
BTBD17	380	453	302	76	595	528	355	975	0	151	373	227	467	453	158	337
GPR142	2383	1512	1329	1973	1178	1577	1453	2298	232	200	76	292	0	151	146	261
GPRC5C	92781	81506	85380	76351	147231	178354	170373	182433	2155	2703	2598	3382	6382	5471	6271	5458
CD300A	22467	21117	21808	19694	32682	29793	29251	33046	90128	80509	86783	89736	831655	825686	841142	849599
CD300LB	1200	800	828	903	687	958	1135	738	31740	30162	28423	29553	262772	259063	269929	268267
CD300C	717	1323	1122	2567	1760	1773	1353	2177	10059	8070	9207	8751	116134	105608	116352	117163
CD300LD	152	54	397	174	145	62	76	237	126	348	670	493	612	963	1064	621
CD300E	142	76	220	149	238	151	303	531	41561	35849	42504	46440	453416	461459	471913	468787
CD300LF	6252	7520	7461	8547	11522	11973	11699	11758	33078	27669	32148	30888	329142	327187	350552	329409
RAB37	14374	13188	12681	12784	33719	36328	34983	35549	51512	42523	53492	54892	532850	556763	532426	525713
SLC9A3R1	331158	313321	339771	278183	984050	1153557	1083969	1177026	29610	32312	40429	35458	1166175	1146470	1137169	1166372
NAT9	28807	27068	23091	24044	37965	40063	40004	40093	17402	16510	17451	19892	102269	103109	112645	106866
TMEM104	17117	14073	15245	14445	26281	34678	31748	38057	8443	8760	10202	8886	130575	119701	124727	126155
GRIN2C	1860	1483	1532	895	4142	5070	3648	5675	2453	2311	2122	2837	3985	4714	4604	2922
FDXR	11725	10019	11617	10215	16538	19464	18637	21316	2540	3322	5102	2829	21474	19725	23154	22142
FADS6	34965	33672	30621	29990	64668	70284	65231	76757	952	683	632	1389	801	1057	589	1118
USH1G	451	528	793	599	1581	2153	1282	1642	524	455	873	678	0	76	0	0
OTOP2	1432	1718	2519	2221	1714	2667	2662	2614	717	558	374	365	75	363	228	76
OTOP3	159663	159237	160186	144171	246918	287704	272673	292436	2210	2264	1743	1924	3167	3153	2772	3838
HID1	66691	65747	73654	62721	161654	197401	198732	217092	2075	2725	2844	1787	15203	13339	14043	17206
CDR2L	77104	75891	76231	67254	177317	207459	204747	211725	682	1360	1042	991	2109	2943	2714	3755
MRPL58	26455	25934	21396	22535	43008	42384	41739	44685	6878	7491	7495	6342	33890	35297	33973	34446
ATP5PD	202763	203114	191675	181542	388457	395763	370913	367146	31921	32921	33529	40968	164417	151619	163770	164116
KCTD2	53416	55610	58075	59679	119638	124221	120769	124126	21110	21171	29096	24017	215689	210000	206523	212795
SLC16A5	63784	63795	62940	56105	103670	122115	125417	136098	7437	7001	8330	10034	125285	124871	123250	120254
ARMC7	19522	17810	19105	15985	55539	67933	68916	67864	7665	9574	10601	8434	111845	104079	104899	109050
NT5C	69858	66219	60439	54451	92782	116161	100591	109041	14473	12401	15317	15872	103040	89543	103204	91919
JPT1	208729	195597	198662	186963	428536	472667	438820	454718	67662	70303	72732	67044	547585	507599	549933	506045
SUMO2	127763	126097	131691	150274	327257	285317	287153	279686	67385	63112	70801	63932	343978	278386	279776	269954
NUP85	71230	64737	69286	65592	101259	120588	111286	115673	24420	23584	28005	25817	141864	130258	141692	129039
GGA3	69612	60369	61583	63105	130310	146127	142920	151714	29204	30805	32714	32948	343758	365305	342031	357319
MRPS7	71637	70211	70344	67557	121629	135682	139357	138895	16932	18601	17766	18824	101394	95228	103987	99927
MIF4GD	19665	20916	18852	20444	49056	55545	53722	53819	8546	7412	12580	9953	145910	138925	149475	142324
SLC25A19	13405	11080	11704	10143	21732	24519	22748	24812	6842	7293	7315	6956	44943	45677	43724	39583
GRB2	223616	227070	236035	229184	453540	466993	468509	469704	292897	273010	294667	300577	1551442	1515685	1501912	1502483
TMEM94	87683	86317	90785	87488	217883	254550	250079	278902	8533	8064	7852	9514	192670	189916	179730	195280
CASKIN2	31352	33320	30766	29763	67068	84700	79358	91258	1286	1563	1569	1071	4637	2230	3593	2862
TSEN54	39090	42306	40675	37255	81685	86826	78240	86061	11097	9858	11519	9897	175879	167054	173593	162267
LLGL2	246583	239739	233337	210366	312679	363144	356042	402631	15097	15818	18338	14759	160422	173460	154541	162305
MYO15B	930776	877838	945893	833365	1705049	2085285	1967669	2215760	46751	42675	60133	50197	454844	527521	510375	518879
SMIM5	28117	24290	30864	29451	54611	63507	60067	64802	19712	23804	23718	22345	36695	34257	37244	38647
SMIM6	9495	9114	9384	10229	18521	18230	17251	18367	893	1003	1396	1332	141	1079	500	873
RECQL5	67409	66324	70705	65330	84588	89844	89755	92198	19038	21185	22463	21304	105960	108253	111137	121743
SAP30BP	96698	86174	90314	82490	164225	164461	156500	169971	51638	55263	63479	59962	338823	333952	344807	355632
ITGB4	446231	424135	453199	401315	588739	731455	683523	798800	3182	3235	4001	3686	14639	17254	16184	16463
GALK1	41942	39196	41453	26831	53978	67693	65158	76605	7983	7512	11382	10181	118198	106120	120844	111290
H3-3B	631929	604070	591448	583201	944458	895968	869816	877002	694075	687946	619797	662866	2497149	2387801	2505726	2476834
UNK	30556	31084	30501	24716	52283	60774	55588	56254	20995	19425	20233	20967	102590	103452	95322	99592
UNC13D	36137	31931	37112	32873	52166	66740	62013	73869	41707	43402	55451	50393	1102573	1157010	1144089	1183002
WBP2	62694	59244	68165	66249	296455	375060	332405	387105	27874	32379	30407	31543	1180769	1168095	1147272	1205270
TRIM47	28005	30965	33130	28034	61397	74652	76123	76483	1521	1657	1978	1486	15622	15368	17186	18169
TRIM65	40862	39321	41065	33303	54822	61661	60824	68497	10736	9554	11153	11608	95448	93277	96672	92264
MRPL38	42287	39821	41304	35550	93811	109416	106947	115278	3403	3351	3299	3634	181458	162432	178508	161735
FBF1	14911	14451	13046	12806	17323	20583	19207	19697	5671	5162	5138	5579	50194	45630	49208	53689
ACOX1	1545313	1499679	1486327	1559761	1095860	1014498	1021438	1013024	274921	259136	266888	258026	409291	403885	402087	374958
TEN1	33692	27533	32972	22338	45975	58842	56824	60876	5785	7401	7621	6453	50083	47261	54366	46994
CDK3	19442	19310	18008	16085	43320	46943	47054	50782	4864	4348	5450	6573	52388	49747	49589	47217
EVPL	84072	77304	80999	73040	108745	124942	112553	134836	2892	2927	4119	3477	1965	3124	2934	3220
SRP68	42859	42533	45576	44910	170106	171727	172414	178805	25056	22191	25037	21400	171574	199721	206206	203741
GALR2	152	304	152	299	376	378	454	674	254	301	152	76	210	306	152	448
ZACN	75784	72060	73048	68014	141330	154774	146311	156224	30168	25483	30502	29301	270535	251907	254698	264097
EXOC7	175308	165700	169609	163921	254926	282331	272851	287780	82639	76783	88531	85797	504336	511607	500465	522167
FOXJ1	529	1213	688	674	1211	1738	1128	974	698	1061	808	772	1357	1661	2716	1652
RNF157	104932	99572	113786	108678	227878	241665	230138	238598	16773	17350	18554	16569	114017	116215	114962	112772
UBALD2	62494	54704	58809	59525	258031	297004	276559	319815	11334	10582	11819	10939	473295	431323	459747	452533
QRICH2	7447	7905	7117	7827	3308	4030	3317	5185	5252	5068	6571	5628	8776	9069	11359	8667
PRPSAP1	36484	39885	40862	40021	104600	93548	92916	95056	19795	18898	16231	17412	74550	72066	79646	72097
SPHK1	5070	5538	4353	4926	8406	8545	7135	10420	4101	3997	4276	3323	23730	25029	23769	24464
UBE2O	39079	40219	40241	36172	70471	80252	77482	88523	36326	38161	40817	37432	117129	127238	126421	129964
AANAT	450	297	398	376	521	695	203	529	691	918	1320	874	3115	1456	1799	1890
RHBDF2	18401	18451	22461	18212	31104	37073	39478	39012	13938	18649	15322	15480	303384	306061	284987	309052
CYGB	21121	25244	23512	20930	53417	66468	61532	66959	1395	1527	1269	1549	1144	2209	1694	2504
PRCD	4576	4821	5750	4105	9571	12842	12457	14098	2577	2099	3875	2601	3086	3142	3797	2404
ST6GALNAC2	3057	3015	3087	2537	5308	5724	6468	5498	21242	20494	23287	25586	174268	168541	162743	166483
ST6GALNAC1	189222	174373	180335	172300	264920	277589	263617	274114	4106	4207	3505	2782	10735	11423	11563	9959
MXRA7	71847	71584	76248	77744	169424	165002	167506	169619	10348	9625	12982	12010	43361	44212	44061	43519
JMJD6	44215	41413	42690	40333	79951	91068	81782	88701	26569	29851	26765	30176	97749	109133	100952	101720
METTL23	26733	26998	26396	26794	48988	47280	50101	46472	19651	19709	21830	23438	72617	70879	66267	70881
SRSF2	221757	236146	231538	212230	502687	492271	476393	494890	133299	124521	133717	131797	413734	375233	394766	368452
MFSD11	147025	144533	149109	121429	160989	165320	164013	182546	67350	68488	65750	64624	108323	116267	118024	109739
MGAT5B	318	76	152	228	228	580	306	760	1146	1919	1832	1242	984	682	450	1133
SEC14L1	86934	79226	81079	79357	139677	151264	151711	160696	326561	312405	323784	335993	1007957	1084851	1062300	1129911
TNRC6C	37333	37513	40126	43400	44396	49759	46654	48681	65347	67871	73316	68316	170325	153214	147130	151376
TMC6	67651	62844	60672	59275	65576	77216	74615	87329	93259	81684	104085	104075	927387	930817	942376	950721
TMC8	31326	30336	31114	26024	57321	63581	58763	65538	83523	71333	87766	90249	1176239	1223426	1203590	1210983
C17orf99	0	76	152	0	76	76	19	206	854	1075	1774	1035	2623	1405	1633	1966
SYNGR2	78440	77219	80351	70535	225315	303798	285491	311124	40879	45393	56561	49866	686773	666813	700293	677620
TK1	20885	19143	18833	17779	36328	47243	39426	48183	877	1365	1590	1553	10391	9582	10068	11555
AFMID	47900	48326	48499	44584	87048	102027	97979	100888	4334	4242	3674	5123	14090	16011	15292	14628
BIRC5	18651	20800	19328	22865	38442	33375	32563	36733	1439	1797	1441	1439	4032	3767	3246	4034
TMEM235	0	0	0	0	0	62	0	0	379	567	388	217	0	0	0	0
SOCS3	26873	24497	23633	19643	39624	39194	37540	41075	28097	26632	25394	28811	134490	132557	137209	144320
PGS1	51006	48066	48233	45826	60292	67695	63477	70848	102851	106509	119470	116267	273989	287994	276554	298338
DNAH17	5948	5586	6851	5708	8964	11632	9410	10827	13620	13984	16101	12708	78628	71415	66769	68612
CYTH1	143832	140441	142174	145398	256640	275914	266808	287426	302055	296432	329026	313070	1258097	1247346	1243389	1258668
USP36	41410	41750	44609	38965	91687	95963	91818	99713	22242	24969	25995	25433	161195	163855	149069	161593
CEP295NL	9914	9238	10639	6144	26507	26924	22483	25487	9385	9522	10440	9894	56129	74502	74551	66684
TIMP2	103750	100797	107825	106234	505439	524223	506474	517104	28510	26860	30836	25729	665064	683729	672613	636135
LGALS3BP	807846	765692	774127	684194	1643246	1959192	1887764	2076815	5407	4507	3883	5583	132173	134935	131750	147247
CANT1	106479	101721	100869	104466	212582	229471	226357	235008	36942	37054	43855	38511	422911	429986	417112	417555
C1QTNF1	24134	23961	25860	21533	49670	62926	55279	63817	1281	1420	1377	1104	906	607	1394	1188
ENGASE	53199	49050	52062	51594	121885	132804	137315	138841	27523	28924	32718	27658	243927	261245	251714	257126
RBFOX3	1086	1714	1998	1278	8449	10247	9958	10408	2704	3149	3206	2244	3092	1592	2574	2313
ENPP7	199977	202613	197350	169014	381742	462160	438526	485162	533	1069	1804	1254	5140	5988	5262	4628
CBX2	1063	674	1293	376	2044	1805	1776	1709	1324	1302	1055	1316	1440	1048	1439	1363
CBX8	9741	9304	8397	5806	12531	12393	12352	14560	3249	2375	3479	2206	21808	22216	21437	17797
CBX4	15911	16171	17746	15926	26991	31310	26571	34384	9101	6953	10542	9275	108602	105346	105656	101837
TBC1D16	108324	106837	108838	98841	89027	97814	94952	103923	5506	5522	5179	5802	11334	10798	13666	10943
CCDC40	6780	7569	7668	6228	10441	9804	11159	12372	2217	2469	2556	2020	780	1313	970	624
GAA	60994	57592	61117	51617	116138	131411	131153	145736	20568	20482	24375	25459	410027	429407	417331	404653
